timestamp,kwh,building
2024-08-13 03:00:00,6.75,Building_A_08_2024
2024-08-13 04:00:00,6.27,Building_A_08_2024
2024-08-13 05:00:00,6.33,Building_A_08_2024
2024-08-13 06:00:00,5.64,Building_A_08_2024
2024-08-13 07:00:00,7.63,Building_A_08_2024
2024-08-13 08:00:00,5.71,Building_A_08_2024
2024-08-13 09:00:00,16.81,Building_A_08_2024
2024-08-13 10:00:00,13.58,Building_A_08_2024
2024-08-13 11:00:00,15.1,Building_A_08_2024
2024-08-13 12:00:00,16.12,Building_A_08_2024
2024-08-13 13:00:00,14.4,Building_A_08_2024
2024-08-13 14:00:00,21.63,Building_A_08_2024
2024-08-13 15:00:00,17.54,Building_A_08_2024
2024-08-13 16:00:00,13.42,Building_A_08_2024
2024-08-13 17:00:00,15.68,Building_A_08_2024
2024-08-13 18:00:00,6.33,Building_A_08_2024
2024-08-13 19:00:00,5.07,Building_A_08_2024
2024-08-13 20:00:00,7.42,Building_A_08_2024
2024-08-13 21:00:00,6.28,Building_A_08_2024
2024-08-13 22:00:00,9.12,Building_A_08_2024
2024-08-13 23:00:00,6.16,Building_A_08_2024
2024-08-14 00:00:00,6.55,Building_A_08_2024
2024-08-14 01:00:00,8.96,Building_A_08_2024
2024-08-14 02:00:00,8.58,Building_A_08_2024
2024-08-14 03:00:00,7.79,Building_A_08_2024
2024-08-14 04:00:00,8.52,Building_A_08_2024
2024-08-14 05:00:00,7.09,Building_A_08_2024
2024-08-14 06:00:00,5.03,Building_A_08_2024
2024-08-14 07:00:00,5.06,Building_A_08_2024
2024-08-14 08:00:00,7.56,Building_A_08_2024
2024-08-14 09:00:00,19.79,Building_A_08_2024
2024-08-14 10:00:00,11.44,Building_A_08_2024
2024-08-14 11:00:00,16.24,Building_A_08_2024
2024-08-14 12:00:00,22.92,Building_A_08_2024
2024-08-14 13:00:00,13.3,Building_A_08_2024
2024-08-14 14:00:00,16.66,Building_A_08_2024
2024-08-14 15:00:00,22.88,Building_A_08_2024
2024-08-14 16:00:00,17.46,Building_A_08_2024
2024-08-14 17:00:00,20.5,Building_A_08_2024
2024-08-14 18:00:00,8.46,Building_A_08_2024
2024-08-14 19:00:00,5.54,Building_A_08_2024
2024-08-14 20:00:00,6.32,Building_A_08_2024
2024-08-14 21:00:00,9.88,Building_A_08_2024
2024-08-14 22:00:00,8.2,Building_A_08_2024
2024-08-14 23:00:00,7.6,Building_A_08_2024
2024-08-15 00:00:00,6.99,Building_A_08_2024
2024-08-15 01:00:00,8.87,Building_A_08_2024
2024-08-15 02:00:00,5.7,Building_A_08_2024
2024-08-15 03:00:00,9.84,Building_A_08_2024
2024-08-15 04:00:00,9.31,Building_A_08_2024
2024-08-15 05:00:00,8.09,Building_A_08_2024
2024-08-15 06:00:00,5.21,Building_A_08_2024
2024-08-15 07:00:00,8.5,Building_A_08_2024
2024-08-15 08:00:00,9.57,Building_A_08_2024
2024-08-15 09:00:00,19.71,Building_A_08_2024
2024-08-15 10:00:00,12.9,Building_A_08_2024
2024-08-15 11:00:00,16.19,Building_A_08_2024
2024-08-15 12:00:00,20.96,Building_A_08_2024
2024-08-15 13:00:00,22.44,Building_A_08_2024
2024-08-15 14:00:00,10.76,Building_A_08_2024
2024-08-15 15:00:00,20.98,Building_A_08_2024
2024-08-15 16:00:00,18.34,Building_A_08_2024
2024-08-15 17:00:00,22.3,Building_A_08_2024
2024-08-15 18:00:00,8.08,Building_A_08_2024
2024-08-15 19:00:00,7.76,Building_A_08_2024
2024-08-15 20:00:00,6.48,Building_A_08_2024
2024-08-15 21:00:00,9.65,Building_A_08_2024
2024-08-15 22:00:00,6.33,Building_A_08_2024
2024-08-15 23:00:00,9.14,Building_A_08_2024
2024-08-16 00:00:00,9.93,Building_A_08_2024
2024-08-16 01:00:00,8.92,Building_A_08_2024
2024-08-16 02:00:00,7.59,Building_A_08_2024
2024-08-16 03:00:00,5.33,Building_A_08_2024
2024-08-16 04:00:00,7.36,Building_A_08_2024
2024-08-16 05:00:00,7.19,Building_A_08_2024
2024-08-16 06:00:00,6.01,Building_A_08_2024
2024-08-16 07:00:00,7.12,Building_A_08_2024
2024-08-16 08:00:00,6.79,Building_A_08_2024
2024-08-16 09:00:00,15.94,Building_A_08_2024
2024-08-16 10:00:00,16.79,Building_A_08_2024
2024-08-16 11:00:00,16.81,Building_A_08_2024
2024-08-16 12:00:00,19.66,Building_A_08_2024
2024-08-16 13:00:00,19.4,Building_A_08_2024
2024-08-16 14:00:00,20.7,Building_A_08_2024
2024-08-16 15:00:00,22.96,Building_A_08_2024
2024-08-16 16:00:00,19.78,Building_A_08_2024
2024-08-16 17:00:00,14.94,Building_A_08_2024
2024-08-16 18:00:00,9.81,Building_A_08_2024
2024-08-16 19:00:00,5.55,Building_A_08_2024
2024-08-16 20:00:00,8.15,Building_A_08_2024
2024-08-16 21:00:00,9.99,Building_A_08_2024
2024-08-16 22:00:00,9.94,Building_A_08_2024
2024-08-16 23:00:00,8.02,Building_A_08_2024
2024-08-17 00:00:00,5.64,Building_A_08_2024
2024-08-17 01:00:00,7.92,Building_A_08_2024
2024-08-17 02:00:00,5.01,Building_A_08_2024
2024-08-17 03:00:00,5.99,Building_A_08_2024
2024-08-17 04:00:00,9.78,Building_A_08_2024
2024-08-17 05:00:00,6.65,Building_A_08_2024
2024-08-17 06:00:00,8.19,Building_A_08_2024
2024-08-17 07:00:00,6.4,Building_A_08_2024
2024-08-17 08:00:00,9.74,Building_A_08_2024
2024-08-17 09:00:00,18.65,Building_A_08_2024
2024-08-17 10:00:00,14.51,Building_A_08_2024
2024-08-17 11:00:00,16.81,Building_A_08_2024
2024-08-17 12:00:00,14.1,Building_A_08_2024
2024-08-17 13:00:00,15.11,Building_A_08_2024
2024-08-17 14:00:00,16.89,Building_A_08_2024
2024-08-17 15:00:00,20.25,Building_A_08_2024
2024-08-17 16:00:00,13.2,Building_A_08_2024
2024-08-17 17:00:00,13.28,Building_A_08_2024
2024-08-17 18:00:00,6.38,Building_A_08_2024
2024-08-17 19:00:00,7.53,Building_A_08_2024
2024-08-17 20:00:00,6.75,Building_A_08_2024
2024-08-17 21:00:00,8.53,Building_A_08_2024
2024-08-17 22:00:00,5.12,Building_A_08_2024
2024-08-17 23:00:00,8.17,Building_A_08_2024
2024-08-18 00:00:00,6.15,Building_A_08_2024
2024-08-18 01:00:00,6.34,Building_A_08_2024
2024-08-18 02:00:00,9.0,Building_A_08_2024
2024-08-18 03:00:00,9.78,Building_A_08_2024
2024-08-18 04:00:00,6.58,Building_A_08_2024
2024-08-18 05:00:00,9.13,Building_A_08_2024
2024-08-18 06:00:00,5.52,Building_A_08_2024
2024-08-18 07:00:00,8.17,Building_A_08_2024
2024-08-18 08:00:00,8.76,Building_A_08_2024
2024-08-18 09:00:00,11.37,Building_A_08_2024
2024-08-18 10:00:00,17.89,Building_A_08_2024
2024-08-18 11:00:00,16.32,Building_A_08_2024
2024-08-18 12:00:00,10.61,Building_A_08_2024
2024-08-18 13:00:00,19.37,Building_A_08_2024
2024-08-18 14:00:00,18.32,Building_A_08_2024
2024-08-18 15:00:00,13.1,Building_A_08_2024
2024-08-18 16:00:00,22.42,Building_A_08_2024
2024-08-18 17:00:00,24.45,Building_A_08_2024
2024-08-18 18:00:00,6.5,Building_A_08_2024
2024-08-18 19:00:00,6.94,Building_A_08_2024
2024-08-18 20:00:00,7.43,Building_A_08_2024
2024-08-18 21:00:00,7.94,Building_A_08_2024
2024-08-18 22:00:00,9.92,Building_A_08_2024
2024-08-18 23:00:00,8.49,Building_A_08_2024
2024-08-19 00:00:00,6.95,Building_A_08_2024
2024-08-19 01:00:00,6.32,Building_A_08_2024
2024-08-19 02:00:00,9.72,Building_A_08_2024
2024-08-19 03:00:00,5.68,Building_A_08_2024
2024-08-19 04:00:00,8.6,Building_A_08_2024
2024-08-19 05:00:00,9.63,Building_A_08_2024
2024-08-19 06:00:00,8.32,Building_A_08_2024
2024-08-19 07:00:00,7.12,Building_A_08_2024
2024-08-19 08:00:00,5.99,Building_A_08_2024
2024-08-19 09:00:00,16.32,Building_A_08_2024
2024-08-19 10:00:00,13.96,Building_A_08_2024
2024-08-19 11:00:00,14.42,Building_A_08_2024
2024-08-19 12:00:00,18.46,Building_A_08_2024
2024-08-19 13:00:00,23.19,Building_A_08_2024
2024-08-19 14:00:00,15.56,Building_A_08_2024
2024-08-19 15:00:00,22.8,Building_A_08_2024
2024-08-19 16:00:00,11.53,Building_A_08_2024
2024-08-19 17:00:00,16.42,Building_A_08_2024
2024-08-19 18:00:00,6.9,Building_A_08_2024
2024-08-19 19:00:00,7.8,Building_A_08_2024
2024-08-19 20:00:00,8.34,Building_A_08_2024
2024-08-19 21:00:00,6.43,Building_A_08_2024
2024-08-19 22:00:00,5.1,Building_A_08_2024
2024-08-19 23:00:00,7.0,Building_A_08_2024
2024-08-20 00:00:00,6.54,Building_A_08_2024
2024-08-20 01:00:00,9.71,Building_A_08_2024
2024-08-20 02:00:00,9.44,Building_A_08_2024
2024-08-20 03:00:00,9.3,Building_A_08_2024
2024-08-20 04:00:00,8.26,Building_A_08_2024
2024-08-20 05:00:00,6.72,Building_A_08_2024
2024-08-20 06:00:00,7.74,Building_A_08_2024
2024-08-20 07:00:00,9.08,Building_A_08_2024
2024-08-20 08:00:00,5.49,Building_A_08_2024
2024-08-20 09:00:00,20.45,Building_A_08_2024
2024-08-20 10:00:00,10.81,Building_A_08_2024
2024-08-20 11:00:00,20.23,Building_A_08_2024
2024-08-20 12:00:00,23.48,Building_A_08_2024
2024-08-20 13:00:00,11.86,Building_A_08_2024
2024-08-20 14:00:00,20.43,Building_A_08_2024
2024-08-20 15:00:00,18.6,Building_A_08_2024
2024-08-20 16:00:00,12.7,Building_A_08_2024
2024-08-20 17:00:00,10.8,Building_A_08_2024
2024-08-20 18:00:00,8.87,Building_A_08_2024
2024-08-20 19:00:00,7.84,Building_A_08_2024
2024-08-20 20:00:00,9.91,Building_A_08_2024
2024-08-20 21:00:00,9.91,Building_A_08_2024
2024-08-20 22:00:00,9.96,Building_A_08_2024
2024-08-20 23:00:00,5.59,Building_A_08_2024
2024-08-21 00:00:00,9.69,Building_A_08_2024
2024-08-21 01:00:00,6.22,Building_A_08_2024
2024-08-21 02:00:00,7.29,Building_A_08_2024
2024-08-21 03:00:00,8.79,Building_A_08_2024
2024-08-21 04:00:00,6.02,Building_A_08_2024
2024-08-21 05:00:00,7.83,Building_A_08_2024
2024-08-21 06:00:00,5.93,Building_A_08_2024
2024-08-21 07:00:00,5.52,Building_A_08_2024
2024-08-21 08:00:00,5.58,Building_A_08_2024
2024-08-21 09:00:00,11.88,Building_A_08_2024
2024-08-21 10:00:00,15.34,Building_A_08_2024
2024-08-21 11:00:00,21.55,Building_A_08_2024
2024-08-21 12:00:00,19.76,Building_A_08_2024
2024-08-21 13:00:00,19.15,Building_A_08_2024
2024-08-21 14:00:00,15.37,Building_A_08_2024
2024-08-21 15:00:00,16.13,Building_A_08_2024
2024-08-21 16:00:00,12.65,Building_A_08_2024
2024-08-21 17:00:00,19.61,Building_A_08_2024
2024-08-21 18:00:00,9.83,Building_A_08_2024
2024-08-21 19:00:00,5.76,Building_A_08_2024
2024-08-21 20:00:00,9.03,Building_A_08_2024
2024-08-21 21:00:00,7.93,Building_A_08_2024
2024-08-21 22:00:00,7.85,Building_A_08_2024
2024-08-21 23:00:00,7.56,Building_A_08_2024
2024-08-22 00:00:00,9.86,Building_A_08_2024
2024-08-22 01:00:00,6.82,Building_A_08_2024
2024-08-22 02:00:00,8.94,Building_A_08_2024
2024-08-22 03:00:00,7.78,Building_A_08_2024
2024-08-22 04:00:00,6.98,Building_A_08_2024
2024-08-22 05:00:00,9.78,Building_A_08_2024
2024-08-22 06:00:00,7.99,Building_A_08_2024
2024-08-22 07:00:00,5.59,Building_A_08_2024
2024-08-22 08:00:00,7.09,Building_A_08_2024
2024-08-22 09:00:00,21.52,Building_A_08_2024
2024-08-22 10:00:00,23.45,Building_A_08_2024
2024-08-22 11:00:00,17.56,Building_A_08_2024
2024-08-22 12:00:00,13.57,Building_A_08_2024
2024-08-22 13:00:00,15.04,Building_A_08_2024
2024-08-22 14:00:00,21.94,Building_A_08_2024
2024-08-22 15:00:00,20.68,Building_A_08_2024
2024-08-22 16:00:00,16.44,Building_A_08_2024
2024-08-22 17:00:00,20.42,Building_A_08_2024
2024-08-22 18:00:00,9.31,Building_A_08_2024
2024-08-22 19:00:00,6.8,Building_A_08_2024
2024-08-22 20:00:00,9.44,Building_A_08_2024
2024-08-22 21:00:00,8.19,Building_A_08_2024
2024-08-22 22:00:00,7.15,Building_A_08_2024
2024-08-22 23:00:00,5.18,Building_A_08_2024
2024-08-23 00:00:00,8.85,Building_A_08_2024
2024-08-23 01:00:00,7.51,Building_A_08_2024
2024-08-23 02:00:00,8.93,Building_A_08_2024
2024-08-23 03:00:00,8.74,Building_A_08_2024
2024-08-23 04:00:00,8.97,Building_A_08_2024
2024-08-23 05:00:00,6.5,Building_A_08_2024
2024-08-23 06:00:00,9.0,Building_A_08_2024
2024-08-23 07:00:00,7.74,Building_A_08_2024
2024-08-23 08:00:00,7.37,Building_A_08_2024
2024-08-23 09:00:00,17.51,Building_A_08_2024
2024-08-23 10:00:00,11.62,Building_A_08_2024
2024-08-23 11:00:00,12.13,Building_A_08_2024
2024-08-23 12:00:00,21.1,Building_A_08_2024
2024-08-23 13:00:00,17.96,Building_A_08_2024
2024-08-23 14:00:00,20.11,Building_A_08_2024
2024-08-23 15:00:00,12.41,Building_A_08_2024
2024-08-23 16:00:00,14.86,Building_A_08_2024
2024-08-23 17:00:00,12.95,Building_A_08_2024
2024-08-23 18:00:00,6.6,Building_A_08_2024
2024-08-23 19:00:00,9.73,Building_A_08_2024
2024-08-23 20:00:00,9.23,Building_A_08_2024
2024-08-23 21:00:00,6.91,Building_A_08_2024
2024-08-23 22:00:00,5.12,Building_A_08_2024
2024-08-23 23:00:00,9.16,Building_A_08_2024
2024-08-24 00:00:00,8.3,Building_A_08_2024
2024-08-24 01:00:00,5.76,Building_A_08_2024
2024-08-24 02:00:00,9.98,Building_A_08_2024
2024-08-24 03:00:00,5.5,Building_A_08_2024
2024-08-24 04:00:00,9.34,Building_A_08_2024
2024-08-24 05:00:00,6.47,Building_A_08_2024
2024-08-24 06:00:00,7.18,Building_A_08_2024
2024-08-24 07:00:00,8.98,Building_A_08_2024
2024-08-24 08:00:00,8.39,Building_A_08_2024
2024-08-24 09:00:00,14.74,Building_A_08_2024
2024-08-24 10:00:00,18.64,Building_A_08_2024
2024-08-24 11:00:00,11.63,Building_A_08_2024
2024-08-24 12:00:00,21.64,Building_A_08_2024
2024-08-24 13:00:00,20.83,Building_A_08_2024
2024-08-24 14:00:00,15.32,Building_A_08_2024
2024-08-24 15:00:00,19.69,Building_A_08_2024
2024-08-24 16:00:00,19.19,Building_A_08_2024
2024-08-24 17:00:00,13.82,Building_A_08_2024
2024-08-24 18:00:00,9.11,Building_A_08_2024
2024-08-24 19:00:00,8.5,Building_A_08_2024
2024-08-24 20:00:00,9.42,Building_A_08_2024
2024-08-24 21:00:00,9.83,Building_A_08_2024
2024-08-24 22:00:00,8.87,Building_A_08_2024
2024-08-24 23:00:00,9.97,Building_A_08_2024
2024-08-25 00:00:00,8.07,Building_A_08_2024
2024-08-25 01:00:00,5.19,Building_A_08_2024
2024-08-25 02:00:00,5.07,Building_A_08_2024
2024-08-25 03:00:00,6.71,Building_A_08_2024
2024-08-25 04:00:00,9.12,Building_A_08_2024
2024-08-25 05:00:00,9.33,Building_A_08_2024
2024-08-25 06:00:00,9.8,Building_A_08_2024
2024-08-25 07:00:00,5.33,Building_A_08_2024
2024-08-25 08:00:00,5.22,Building_A_08_2024
2024-08-25 09:00:00,21.66,Building_A_08_2024
2024-08-25 10:00:00,18.84,Building_A_08_2024
2024-08-25 11:00:00,16.21,Building_A_08_2024
2024-08-25 12:00:00,18.67,Building_A_08_2024
2024-08-25 13:00:00,15.59,Building_A_08_2024
2024-08-25 14:00:00,19.5,Building_A_08_2024
2024-08-25 15:00:00,21.01,Building_A_08_2024
2024-08-25 16:00:00,15.57,Building_A_08_2024
2024-08-25 17:00:00,21.39,Building_A_08_2024
2024-08-25 18:00:00,6.19,Building_A_08_2024
2024-08-25 19:00:00,6.36,Building_A_08_2024
2024-08-25 20:00:00,6.29,Building_A_08_2024
2024-08-25 21:00:00,7.66,Building_A_08_2024
2024-08-25 22:00:00,8.52,Building_A_08_2024
2024-08-25 23:00:00,9.75,Building_A_08_2024
2024-08-26 00:00:00,8.47,Building_A_08_2024
2024-08-26 01:00:00,8.91,Building_A_08_2024
2024-08-26 02:00:00,5.84,Building_A_08_2024
2024-08-26 03:00:00,6.87,Building_A_08_2024
2024-08-26 04:00:00,7.07,Building_A_08_2024
2024-08-26 05:00:00,8.43,Building_A_08_2024
2024-08-26 06:00:00,6.48,Building_A_08_2024
2024-08-26 07:00:00,6.52,Building_A_08_2024
2024-08-26 08:00:00,6.78,Building_A_08_2024
2024-08-26 09:00:00,14.33,Building_A_08_2024
2024-08-26 10:00:00,19.49,Building_A_08_2024
2024-08-26 11:00:00,14.52,Building_A_08_2024
2024-08-26 12:00:00,18.3,Building_A_08_2024
2024-08-26 13:00:00,19.07,Building_A_08_2024
2024-08-26 14:00:00,18.63,Building_A_08_2024
2024-08-26 15:00:00,19.88,Building_A_08_2024
2024-08-26 16:00:00,18.56,Building_A_08_2024
2024-08-26 17:00:00,21.95,Building_A_08_2024
2024-08-26 18:00:00,6.44,Building_A_08_2024
2024-08-26 19:00:00,7.74,Building_A_08_2024
2024-08-26 20:00:00,7.72,Building_A_08_2024
2024-08-26 21:00:00,8.7,Building_A_08_2024
2024-08-26 22:00:00,9.78,Building_A_08_2024
2024-08-26 23:00:00,6.39,Building_A_08_2024
2024-08-27 00:00:00,8.97,Building_A_08_2024
2024-08-27 01:00:00,8.3,Building_A_08_2024
2024-08-27 02:00:00,7.9,Building_A_08_2024
2024-08-27 03:00:00,8.87,Building_A_08_2024
2024-08-27 04:00:00,9.72,Building_A_08_2024
2024-08-27 05:00:00,5.18,Building_A_08_2024
2024-08-27 06:00:00,5.74,Building_A_08_2024
2024-08-27 07:00:00,8.78,Building_A_08_2024
2024-08-27 08:00:00,5.42,Building_A_08_2024
2024-08-27 09:00:00,17.34,Building_A_08_2024
2024-08-27 10:00:00,16.33,Building_A_08_2024
2024-08-27 11:00:00,13.88,Building_A_08_2024
2024-08-27 12:00:00,19.56,Building_A_08_2024
2024-08-27 13:00:00,13.18,Building_A_08_2024
2024-08-27 14:00:00,20.14,Building_A_08_2024
2024-08-27 15:00:00,13.92,Building_A_08_2024
2024-08-27 16:00:00,14.11,Building_A_08_2024
2024-08-27 17:00:00,16.87,Building_A_08_2024
2024-08-27 18:00:00,8.23,Building_A_08_2024
2024-08-27 19:00:00,6.72,Building_A_08_2024
2024-08-27 20:00:00,5.51,Building_A_08_2024
2024-08-27 21:00:00,6.59,Building_A_08_2024
2024-08-27 22:00:00,5.84,Building_A_08_2024
2024-08-27 23:00:00,7.78,Building_A_08_2024
2024-08-28 00:00:00,6.59,Building_A_08_2024
2024-08-28 01:00:00,9.79,Building_A_08_2024
2024-08-28 02:00:00,9.83,Building_A_08_2024
2024-08-28 03:00:00,8.1,Building_A_08_2024
2024-08-28 04:00:00,8.09,Building_A_08_2024
2024-08-28 05:00:00,9.93,Building_A_08_2024
2024-08-28 06:00:00,9.44,Building_A_08_2024
2024-08-28 07:00:00,8.83,Building_A_08_2024
2024-08-28 08:00:00,6.57,Building_A_08_2024
2024-08-28 09:00:00,16.1,Building_A_08_2024
2024-08-28 10:00:00,13.69,Building_A_08_2024
2024-08-28 11:00:00,13.75,Building_A_08_2024
2024-08-28 12:00:00,15.34,Building_A_08_2024
2024-08-28 13:00:00,14.81,Building_A_08_2024
2024-08-28 14:00:00,13.31,Building_A_08_2024
2024-08-28 15:00:00,14.74,Building_A_08_2024
2024-08-28 16:00:00,21.76,Building_A_08_2024
2024-08-28 17:00:00,17.43,Building_A_08_2024
2024-08-28 18:00:00,6.0,Building_A_08_2024
2024-08-28 19:00:00,8.37,Building_A_08_2024
2024-08-28 20:00:00,8.22,Building_A_08_2024
2024-08-28 21:00:00,5.61,Building_A_08_2024
2024-08-28 22:00:00,6.3,Building_A_08_2024
2024-08-28 23:00:00,5.3,Building_A_08_2024
2024-08-29 00:00:00,6.05,Building_A_08_2024
2024-08-29 01:00:00,5.66,Building_A_08_2024
2024-08-29 02:00:00,5.97,Building_A_08_2024
2024-08-29 03:00:00,8.43,Building_A_08_2024
2024-08-29 04:00:00,5.25,Building_A_08_2024
2024-08-29 05:00:00,5.51,Building_A_08_2024
2024-08-29 06:00:00,5.67,Building_A_08_2024
2024-08-29 07:00:00,6.58,Building_A_08_2024
2024-08-29 08:00:00,6.49,Building_A_08_2024
2024-08-29 09:00:00,20.32,Building_A_08_2024
2024-08-29 10:00:00,14.1,Building_A_08_2024
2024-08-29 11:00:00,16.8,Building_A_08_2024
2024-08-29 12:00:00,16.06,Building_A_08_2024
2024-08-29 13:00:00,20.5,Building_A_08_2024
2024-08-29 14:00:00,20.51,Building_A_08_2024
2024-08-29 15:00:00,14.04,Building_A_08_2024
2024-08-29 16:00:00,14.72,Building_A_08_2024
2024-08-29 17:00:00,12.1,Building_A_08_2024
2024-08-29 18:00:00,7.47,Building_A_08_2024
2024-08-29 19:00:00,8.29,Building_A_08_2024
2024-08-29 20:00:00,7.31,Building_A_08_2024
2024-08-29 21:00:00,9.68,Building_A_08_2024
2024-08-29 22:00:00,9.42,Building_A_08_2024
2024-08-29 23:00:00,8.51,Building_A_08_2024
2024-08-30 00:00:00,7.45,Building_A_08_2024
2024-08-30 01:00:00,5.66,Building_A_08_2024
2024-08-30 02:00:00,6.99,Building_A_08_2024
2024-08-30 03:00:00,8.52,Building_A_08_2024
2024-08-30 04:00:00,6.42,Building_A_08_2024
2024-08-30 05:00:00,5.52,Building_A_08_2024
2024-08-30 06:00:00,9.54,Building_A_08_2024
2024-08-30 07:00:00,8.55,Building_A_08_2024
2024-08-30 08:00:00,8.08,Building_A_08_2024
2024-08-30 09:00:00,22.18,Building_A_08_2024
2024-08-30 10:00:00,17.97,Building_A_08_2024
2024-08-30 11:00:00,18.13,Building_A_08_2024
2024-08-30 12:00:00,24.24,Building_A_08_2024
2024-08-30 13:00:00,14.6,Building_A_08_2024
2024-08-30 14:00:00,12.81,Building_A_08_2024
2024-08-30 15:00:00,20.83,Building_A_08_2024
2024-08-30 16:00:00,20.68,Building_A_08_2024
2024-08-30 17:00:00,20.38,Building_A_08_2024
2024-08-30 18:00:00,9.69,Building_A_08_2024
2024-08-30 19:00:00,6.53,Building_A_08_2024
2024-08-30 20:00:00,9.92,Building_A_08_2024
2024-08-30 21:00:00,9.51,Building_A_08_2024
2024-08-30 22:00:00,7.29,Building_A_08_2024
2024-08-30 23:00:00,9.09,Building_A_08_2024
2024-08-31 00:00:00,8.85,Building_A_08_2024
2024-08-31 01:00:00,8.39,Building_A_08_2024
2024-08-31 02:00:00,6.6,Building_A_08_2024
2024-08-31 03:00:00,5.98,Building_A_08_2024
2024-08-31 04:00:00,8.36,Building_A_08_2024
2024-08-31 05:00:00,9.21,Building_A_08_2024
2024-08-31 06:00:00,5.08,Building_A_08_2024
2024-08-31 07:00:00,8.21,Building_A_08_2024
2024-08-31 08:00:00,7.21,Building_A_08_2024
2024-08-31 09:00:00,19.86,Building_A_08_2024
2024-08-31 10:00:00,21.4,Building_A_08_2024
2024-08-31 11:00:00,16.33,Building_A_08_2024
2024-08-31 12:00:00,18.59,Building_A_08_2024
2024-08-31 13:00:00,11.34,Building_A_08_2024
2024-08-31 14:00:00,17.66,Building_A_08_2024
2024-08-31 15:00:00,21.38,Building_A_08_2024
2024-08-31 16:00:00,12.68,Building_A_08_2024
2024-08-31 17:00:00,20.9,Building_A_08_2024
2024-08-31 18:00:00,5.19,Building_A_08_2024
2024-08-31 19:00:00,9.78,Building_A_08_2024
2024-08-31 20:00:00,8.34,Building_A_08_2024
2024-08-31 21:00:00,9.82,Building_A_08_2024
2024-08-31 22:00:00,7.66,Building_A_08_2024
2024-08-31 23:00:00,9.01,Building_A_08_2024
2024-07-01 00:00:00,7.09,Building_B_07_2024
2024-07-01 01:00:00,8.6,Building_B_07_2024
2024-07-01 02:00:00,5.0,Building_B_07_2024
2024-07-01 03:00:00,6.51,Building_B_07_2024
2024-07-01 04:00:00,5.73,Building_B_07_2024
2024-07-01 05:00:00,5.46,Building_B_07_2024
2024-07-01 06:00:00,5.93,Building_B_07_2024
2024-07-01 07:00:00,6.73,Building_B_07_2024
2024-07-01 08:00:00,6.98,Building_B_07_2024
2024-07-01 09:00:00,15.53,Building_B_07_2024
2024-07-01 10:00:00,14.84,Building_B_07_2024
2024-07-01 11:00:00,18.94,Building_B_07_2024
2024-07-01 12:00:00,12.88,Building_B_07_2024
2024-07-01 13:00:00,18.81,Building_B_07_2024
2024-07-01 14:00:00,11.99,Building_B_07_2024
2024-07-01 15:00:00,22.83,Building_B_07_2024
2024-07-01 16:00:00,17.02,Building_B_07_2024
2024-07-01 17:00:00,22.43,Building_B_07_2024
2024-07-01 18:00:00,5.7,Building_B_07_2024
2024-07-01 19:00:00,5.99,Building_B_07_2024
2024-07-01 20:00:00,9.0,Building_B_07_2024
2024-07-01 21:00:00,9.84,Building_B_07_2024
2024-07-01 22:00:00,6.57,Building_B_07_2024
2024-07-01 23:00:00,8.46,Building_B_07_2024
2024-07-02 00:00:00,9.38,Building_B_07_2024
2024-07-02 01:00:00,9.47,Building_B_07_2024
2024-07-02 02:00:00,5.43,Building_B_07_2024
2024-07-02 03:00:00,5.2,Building_B_07_2024
2024-07-02 04:00:00,5.85,Building_B_07_2024
2024-07-02 05:00:00,9.39,Building_B_07_2024
2024-07-02 06:00:00,5.49,Building_B_07_2024
2024-07-02 07:00:00,7.11,Building_B_07_2024
2024-07-02 08:00:00,9.79,Building_B_07_2024
2024-07-02 09:00:00,19.12,Building_B_07_2024
2024-07-02 10:00:00,18.3,Building_B_07_2024
2024-07-02 11:00:00,21.25,Building_B_07_2024
2024-07-02 12:00:00,14.86,Building_B_07_2024
2024-07-02 13:00:00,20.5,Building_B_07_2024
2024-07-02 14:00:00,16.71,Building_B_07_2024
2024-07-02 15:00:00,18.09,Building_B_07_2024
2024-07-02 16:00:00,15.54,Building_B_07_2024
2024-07-02 17:00:00,18.67,Building_B_07_2024
2024-07-02 18:00:00,6.4,Building_B_07_2024
2024-07-02 19:00:00,8.95,Building_B_07_2024
2024-07-02 20:00:00,5.52,Building_B_07_2024
2024-07-02 21:00:00,7.24,Building_B_07_2024
2024-07-02 22:00:00,9.54,Building_B_07_2024
2024-07-02 23:00:00,6.47,Building_B_07_2024
2024-07-03 00:00:00,6.44,Building_B_07_2024
2024-07-03 01:00:00,5.65,Building_B_07_2024
2024-07-03 02:00:00,5.1,Building_B_07_2024
2024-07-03 03:00:00,8.39,Building_B_07_2024
2024-07-03 04:00:00,6.06,Building_B_07_2024
2024-07-03 05:00:00,6.33,Building_B_07_2024
2024-07-03 06:00:00,7.46,Building_B_07_2024
2024-07-03 07:00:00,5.27,Building_B_07_2024
2024-07-03 08:00:00,7.87,Building_B_07_2024
2024-07-03 09:00:00,15.38,Building_B_07_2024
2024-07-03 10:00:00,21.01,Building_B_07_2024
2024-07-03 11:00:00,16.07,Building_B_07_2024
2024-07-03 12:00:00,14.43,Building_B_07_2024
2024-07-03 13:00:00,14.47,Building_B_07_2024
2024-07-03 14:00:00,20.34,Building_B_07_2024
2024-07-03 15:00:00,21.97,Building_B_07_2024
2024-07-03 16:00:00,12.02,Building_B_07_2024
